"","METAB_3-Aminoglutaric acid","METAB_HMDB0000034","METAB_HMDB0000050","METAB_HMDB0000056","METAB_HMDB0000060","METAB_HMDB0000092","METAB_HMDB0000094","METAB_HMDB0000115","METAB_HMDB0000122","METAB_HMDB0000123","METAB_HMDB0000126","METAB_HMDB0000131","METAB_HMDB0000134","METAB_HMDB0000139","METAB_HMDB0000143","METAB_HMDB0000148","METAB_HMDB0000149","METAB_HMDB0000158","METAB_HMDB0000159","METAB_HMDB0000161","METAB_HMDB0000162","METAB_HMDB0000167","METAB_HMDB0000172","METAB_HMDB0000176","METAB_HMDB0000182","METAB_HMDB0000187","METAB_HMDB0000190","METAB_HMDB0000191","METAB_HMDB0000207","METAB_HMDB0000208","METAB_HMDB0000209","METAB_HMDB0000210","METAB_HMDB0000211","METAB_HMDB0000220","METAB_HMDB0000243","METAB_HMDB0000247","METAB_HMDB0000254","METAB_HMDB0000258","METAB_HMDB0000262","METAB_HMDB0000263","METAB_HMDB0000283","METAB_HMDB0000296","METAB_HMDB0000300","METAB_HMDB0000357","METAB_HMDB0000362","METAB_HMDB0000407","METAB_HMDB0000426","METAB_HMDB0000482","METAB_HMDB0000500","METAB_HMDB0000511","METAB_HMDB0000535","METAB_HMDB0000573","METAB_HMDB0000574","METAB_HMDB0000630","METAB_HMDB0000638","METAB_HMDB0000660","METAB_HMDB0000661","METAB_HMDB0000673","METAB_HMDB0000687","METAB_HMDB0000694","METAB_HMDB0000696","METAB_HMDB0000742","METAB_HMDB0000744","METAB_HMDB0000749","METAB_HMDB0000765","METAB_HMDB0000806","METAB_HMDB0000807","METAB_HMDB0000812","METAB_HMDB0000827","METAB_HMDB0000847","METAB_HMDB0000883","METAB_HMDB0000943","METAB_HMDB0000975","METAB_HMDB0001051","METAB_HMDB0001076","METAB_HMDB0001078","METAB_HMDB0001392","METAB_HMDB0001406","METAB_HMDB0001473","METAB_HMDB0001488","METAB_HMDB0001548","METAB_HMDB0001844","METAB_HMDB0001870","METAB_HMDB0002259","METAB_HMDB0002322","METAB_HMDB0002329","METAB_HMDB0002520","METAB_HMDB0002545","METAB_HMDB0003229","METAB_HMDB0003355","METAB_HMDB0003424","METAB_HMDB0013674","METAB_HMDB0029942","METAB_HMDB0032538","METAB_HMDB0034252","METAB_HMDB0059916","METAB_Glutathione-nTMS","METAB_HMDB0000067","METAB_HMDB0000127","METAB_HMDB0000168","METAB_HMDB0000214","METAB_HMDB0000306","METAB_HMDB0000625","METAB_HMDB0000700","METAB_HMDB0000714","METAB_HMDB0000754","METAB_HMDB0000784","METAB_HMDB0000996","METAB_HMDB0001414","METAB_HMDB0002931","METAB_HMDB0004825","METAB_HMDB0062477","METAB_Sedoheptulose-meto-6TMS","METAB_HMDB0000150","METAB_HMDB0000205","METAB_HMDB0000216","METAB_HMDB0000294","METAB_HMDB0000618","METAB_HMDB0000640","METAB_HMDB0000663","METAB_HMDB0000965","METAB_HMDB0031075","METAB_HMDB0000073","METAB_HMDB0000119","METAB_HMDB0000224","METAB_HMDB0000828","METAB_HMDB0000867","METAB_HMDB0001906","METAB_HMDB0011143"
"PS003_5_RPMI",0.0917176466172727,2.5829328431157,1.98614916078556,-1.74024188838282,-10.3147845530209,1.20368353633634,0.491869003913939,1.19906506087263,0.233696225177892,4.86368746198045,5.0056820337161,4.04434285393245,1.50689086327672,5.58488883590716,-0.0309618298374907,8.15082869162037,0.0640696360694974,-10.3147845530209,0.919678806956453,1.38993256460047,2.57208177884554,5.04193326177239,-1.00319491475805,-3.35546809039316,0.0450948654972176,-0.947968832513453,4.4108170585837,9.13221417773694,0.986803831071802,-1.55262580231289,-3.50895401950623,2.39408842134313,-3.07658529653919,5.45209245105191,2.05771486757933,8.86315710848976,0.808745870685707,0.813563234635877,0.799020615104405,3.63936582014615,-0.0369472453012616,2.58228220472659,3.95498547051111,-0.632035327244175,2.86354396857475,-3.83696101659527,-2.1335387677923,0.692581876260538,-3.5228864797023,0.468556975515108,1.66567369401064,1.06486747576077,-1.47697013862468,0.149036423574303,1.08904641736916,-1.4072473952619,-2.58109491721146,0.205263767090097,0.314425157591378,2.15052675585629,0.0177573681771452,-10.3147845530209,-5.65120732087875,-10.3147845530209,-3.25856931539175,1.55257307750501,6.85939542508918,1.94144633279062,4.58896420073602,2.17003022214135,1.74563900657547,-1.85601414482685,-2.01488723933102,-0.900633558202765,-7.79211756008697,-7.0888688068095,-4.32085702196131,4.87412038056085,-0.941947018552161,-1.16004809285762,-1.22904101284735,-3.51646083276309,3.40152671076022,-1.41446956279434,-1.77817176092992,-0.0222526337522879,1.04784864693082,-10.3147845530209,0.509293089652422,-2.12639511505148,-3.6100256083856,-4.68433148152471,-0.0369472453012616,-3.1486349716128,0.0381843618529896,-1.71107845265622,1.00188018647176,-7.1691947437073,-5.70992249486203,5.53461713215303,5.69487689843885,-1.42358882496663,-10.3147845530209,0.0218659703709623,-4.78348694818427,-5.76714367850547,-2.85897125692112,-5.81708291745588,5.37477758187574,2.52736933161398,-2.35915026778244,-3.48420971523397,0.89331211073126,-0.271022250538991,-10.3147845530209,-5.05587664376586,-0.334230335024793,-4.19016291344579,1.20266789286607,-4.95723254840281,-10.3147845530209,6.97227255069467,2.75592611996847,-10.3147845530209,-2.1750681797422,-0.719697552522232,0.351763989828052,-0.0287982345109796,-4.89575318043518
"PS003_5_SERA",1.21961052313967,1.90500204463011,2.19679340565233,0.274092048587772,-10.6581147643363,2.75736152355046,1.97815171047902,1.05525789152591,0.301411737020485,5.68973520867901,4.92097080677489,4.2527742367881,1.60440005431321,2.13423604887999,0.923323756173112,8.41308477109635,0.093492280587423,0.264037995298178,1.28696323077151,1.66922358127272,-0.0817116921268344,2.36785640129724,-1.20767950357989,-3.48959090868651,3.77213332359663,-0.636328800495365,4.34644127749204,8.58178443839358,1.25208870429715,-0.820825949704602,-4.33754468276594,-2.40108183441095,-2.21807169714826,5.49033512285054,-0.374740086959799,7.95263487898848,0.685136631428989,0.0815479066697797,-1.50087650451943,-3.46521217183067,-2.42367071982965,1.15528286377454,2.10890607241501,-0.790321236024965,-5.70491963028446,-4.73912332738678,-1.25400328271075,1.11833153445271,-4.14182166034931,0.52062370055949,2.17447967594826,1.32187505277114,-1.44889725523073,-0.0585518033264236,1.02066046342015,-3.40948282213783,-3.18491092416192,1.27352429365579,2.2058778728345,2.62132576439361,-1.01765600768296,-0.342246967907197,-5.46807771631224,-4.88127495281578,1.0344304357214,1.64519033349826,0.495675592613978,0.740037019698452,4.50982136709681,2.16955873462581,3.84384879126532,-1.56663672186081,-1.9906788817872,-2.4517568053683,0.368952094509954,-0.482711622397362,-8.70943354162128,3.47308444392699,-0.266139145801811,-1.1444720565168,-0.338487539809238,-1.39801725393102,3.11737493946224,-1.45878543144489,-1.04627686264259,0.0447933368844389,0.988371363596791,-10.6581147643363,0.782871581914232,-2.59081052654855,-1.42673872155532,-5.70792733472524,-4.00267060028637,-2.77277920006241,1.49737337143371,-10.6581147643363,0.195169634875235,1.47976124558327,-4.60785649967572,2.77170673723336,5.38378606542701,1.24768062860976,-2.37934059700977,-0.114573563744937,-6.56518716260915,-4.29772783044898,-3.59515468834007,-10.6581147643363,6.19060925529989,3.70174178227948,-0.031610861374304,-4.18063936860757,-4.29697278919617,0.832827742033484,-10.6581147643363,-4.72839502162491,-10.6581147643363,-5.10683030036273,-1.10863024278324,-1.30068100274891,-4.12029100946318,6.99653833051116,-0.140011589550966,-10.6581147643363,-5.12480596720248,-10.6581147643363,1.94925781136615,0.031610861374304,-2.50929652988634
"PS003_6_RPMI",0.749364674190858,3.75664141159464,2.89159212415979,-1.04158060881103,-10.2799596643812,1.40695968660243,1.20574523325654,1.48339104400125,0.96480556901755,6.46729277865308,5.60698577447526,3.5888037827362,2.29493137382547,6.42591523601862,2.06755157422645,8.44103509111712,-0.155185181486342,-1.87436066761137,1.43144364989705,0.958990746670441,0.484992163002477,6.31531270185636,-0.33932242575513,-2.61248562892262,0.367411717272631,-0.0544930552313989,3.95217834798711,9.12788742627913,1.39293611930526,-0.692272869325794,-4.36456213152725,2.59501961819527,-3.01488659827865,5.65971556409166,1.19079213073493,7.50562470366418,0.564290512119339,-0.180781557850054,1.07701877103733,3.29217896505905,1.41537622127721,3.61644293631542,3.9211868679415,-1.15820335850045,2.54669773335618,-3.75488094451783,-4.0383736778114,1.14104753389248,-4.24855118661719,1.22010582851678,1.98362821475482,1.3035022787593,-0.352866723780854,0.647220913389042,1.44444874884926,-1.89230900436069,-3.26129582011613,0.0720837614142695,1.99781828840621,1.04978243208595,0.410967651797463,-10.2799596643812,-6.15467119094122,-6.12128211752682,-2.42097603175345,1.73706946985282,6.57512478425911,1.5380941548612,4.74594035931397,2.66445918896004,3.29738667313829,-2.81200358400648,-1.77246337906739,-1.4594032262446,-3.75517493500589,-3.01658456689258,-3.79970149254501,5.06012335656444,0.0715066250490928,-0.231824399235261,0.0328263210015418,-4.56911620764875,2.78229143446216,-1.39020221857584,-2.74673461097343,-0.093446007605273,1.40034786509725,-10.2799596643812,0.938603571809107,-2.12797475017163,-2.55871344193548,-4.0884360680124,-4.30415791215901,-2.97313846188401,0.717030067656264,-10.2799596643812,3.06233758030704,-4.90510714694794,-10.2799596643812,7.05043912868593,4.89142271770054,-1.68529393850062,-10.2799596643812,-0.148614359060501,-3.44041720752497,-10.2799596643812,-3.6328494486462,-4.47011375746145,5.91661416429795,3.82680640622578,-0.985511839784676,-10.2799596643812,0.339717996531572,-0.037592267350389,-10.2799596643812,-3.70912462964404,-2.58273049934449,-4.75471251359815,0.830677993893634,-3.80318080217997,-10.2799596643812,7.13356137171666,3.00012664466523,-10.2799596643812,-1.80662487447301,-10.2799596643812,0.947817996927839,-0.131319079015068,-2.08361533726255
"PS003_6_SERA",1.91943248160267,0.579774854611045,2.4900168071811,0.583476691799763,-10.4103367359962,2.85785151286795,1.9148085034469,1.42716827591498,0.359264497614921,6.02689708806481,3.7065478026728,3.53898697429606,1.89409125845122,0.955603482513805,0.58061355102982,8.759960400232,0.292571365224585,1.13799319247759,1.99972987744859,2.16913888384838,1.45870563653557,3.27084144649879,1.00932334456729,-2.9070666616035,4.75494639242205,0.936373575192064,4.43270997558195,8.86571766330326,0.344595652187511,-0.824263716515187,-5.13131284215555,-1.36520829361385,-0.994458697276109,5.89196802558298,-0.310423390147658,6.38089741733015,0.492078902606984,1.37522559235547,-1.28052748620041,-6.44071038503968,-1.52057929019083,1.58842427952035,1.74636142077647,-0.510037978899176,-6.86070730838728,-4.30451269187518,-1.95828374371251,-0.514232240851696,-4.31763641982141,-0.169609507943912,1.78955654450371,0.414493722782648,-1.47335059136717,-0.0229794765658315,1.15265958808054,-2.51814702117774,-3.44753399730022,2.60190668906261,3.38400597527968,1.10676641724744,-0.912914087357086,0.124949093989674,-5.14254321889345,-10.4103367359962,-3.26048037520562,1.76314899530681,-1.66124225832855,0.924843483523968,5.12936571734614,0.789263055421944,4.77942680947536,-2.54255981090191,-3.62686318320558,-0.852842153143108,-0.648970935548778,-3.79655221507928,-4.61829866995116,4.32214472001912,-1.55566971942729,0.386374532794946,-1.49079347065093,-5.41082159402152,2.71079114824437,-0.568747026881029,-1.76527880101168,0.0229794765658333,0.31141480066557,-5.26404018728078,-0.726530881011071,-1.73460729337526,-1.88302790071152,-6.01949748449516,-2.77371211545251,-2.08952405827582,1.52001511296944,-10.4103367359962,0.553188661511371,2.23523212193297,-6.22412928920855,4.52159069398757,6.70407873168638,0.527480014459119,-10.4103367359962,-0.0367348282307471,-10.4103367359962,-2.56491413380192,-2.5585876945801,-10.4103367359962,6.79630811006723,4.22233300138344,0.0728831034364532,-10.4103367359962,-3.96561125493953,1.02536152620277,-10.4103367359962,-4.2946357928968,-0.615379419070775,-6.11265618735547,-0.780725508272491,-0.753181588813696,-2.79713147284323,7.16785355814781,0.51886598441255,-10.4103367359962,-5.37348367289741,-10.4103367359962,1.92664065135418,0.410159655790789,-6.32470009124395
"PS006_1_RPMI",-0.215449724130767,4.17830908955436,3.14884095852857,-1.63731494576473,-5.82497845022555,1.06146443375263,-0.70186593353565,0.808524310799552,0.268070632243095,5.06081916753547,5.22162340626489,3.35554805847223,1.08538333797611,6.20068309418,0.0946761450398199,7.74368630156176,-0.34989536172827,-1.0010078622998,1.91484183419519,0.39086499074514,3.60332524697264,6.34627514256712,1.39033468316569,-3.27553593439367,0.088614496350111,4.75087851339426,3.83010561370991,8.6167934471901,1.25552028945282,-1.04950818638324,-3.59639923106243,0.562508608843682,0.70490296257616,4.7732793713879,1.29602118217472,6.29339366955293,-0.629642833239702,0.768780714429614,1.49845166982704,3.42681003554597,-0.366159195375506,2.33890954416033,3.89493812782582,-1.48594162895913,2.78158418668963,-4.53166739862165,-4.22414019050308,0.507623023606918,-3.01862158773103,0.202231654311063,1.5495620376473,1.00844532991572,-1.66495362708701,0.719823026696432,0.622293443163628,-1.06962546244719,-4.29561540201684,-0.514695659100777,2.75502594163818,-1.44818506977409,0.248996408664208,-1.97023505604237,-9.17308316767199,-4.82997566700192,-3.90366012214813,1.20927447187783,6.86846814024427,1.44777553960588,3.9320184141692,1.57261482491696,3.3399719302562,3.26023778526445,-1.67880504148227,-1.68586587584655,-4.41158221465052,-12.2353674459263,-4.89971437702957,4.51075395949201,-0.719866691669156,-0.296674308392365,-0.836880395509635,-4.66864181411713,2.30341347514133,-1.91921904097184,-1.49896551460804,-0.819066649994088,1.10044158689606,-1.12426340463405,0.768615430049458,-3.23288332367873,-3.04830653216999,-5.30046247414822,-4.43560967170829,-3.22809278212858,-5.18519868894124,-1.4998114220148,2.94512222663701,-6.48994027301193,-1.47763429372033,6.22893710684853,4.93832289297851,1.27825130818004,0.408793693105263,-0.795536561944939,-12.2353674459263,-3.56731675113882,-4.04176961549965,-5.01278560752917,-0.831603496496463,3.44507126410044,-1.47822258856642,-1.07634945654621,-0.328233769610959,-0.0361642408735179,-6.36138059277848,-12.2353674459263,-2.68269834841206,-4.08144292317773,1.22808179754325,-12.2353674459263,-1.30476054112546,6.04564233732335,1.78773968124675,0.299307349943042,1.02102338080658,-2.5279068049595,-12.2353674459263,-0.695894989964064,-2.9010284267068
"PS006_1_SERA",1.57489309523953,4.11395744671361,4.41449387193518,0.212896138261787,-5.74684313914607,2.92704199289948,0.737211204851583,1.11187399531738,-0.109438470437761,3.99214586324984,4.9196087530786,-12.7375311056304,1.59884007825838,2.10573472949709,-0.306678885639883,8.0589524102799,-0.313318494185783,0.387388440838482,1.28917031335682,2.07077361102662,3.85509682519957,2.08609662872461,0.089426224398462,-3.4754362602602,5.06576869725525,0.710942047863934,3.78520636493242,8.05595617341698,0.927928915196898,-0.472847041506455,-4.65820319616254,-1.82847632351173,2.13957819028959,6.1899020399516,-0.284911326293606,5.06044326423275,1.09069290108848,0.326894670370258,-0.663291241300836,-12.7375311056304,-0.184805508280942,2.55972657601373,2.49162125790445,-1.0551302820505,-7.89425660931783,-4.15610896261447,-2.81639025108371,-0.015828741508841,-5.14112207825812,-0.862798317341474,1.51237969181412,0.794846307786969,-1.44869895049406,0.00488979429231761,1.03813363643202,-2.07329727304465,-4.48597907863064,3.58752835066969,2.40025586182779,1.72850035802587,-0.821695653143536,-1.12802642064643,-2.41407890863584,-4.61188972723881,-2.4862575643068,2.13538703211814,-0.903338936095668,2.31338035924503,5.47120952348279,1.21330885983255,2.86050257367144,2.49558186838963,-0.804339484197286,-2.15207143815654,-3.38416425033481,1.40447161800727,-4.94044181289349,4.41068609337587,3.28014007324546,0.805258955924518,-0.124636657024853,-3.52908155349914,2.05152000206015,-0.311173841814902,-2.88670080272903,-0.968519784533367,1.57436326091624,-0.877188417910887,0.14162415484985,-1.44700397515824,-1.76687535103243,-5.87370923191375,-3.34521368285162,-3.09187267322167,-1.82020290707639,-3.26872740329773,3.06992148770478,1.18432076753851,0.472298510065699,1.20743389033388,6.19230485020702,-0.00488979429231761,1.70085180515479,-0.481929710581092,-6.13237844518614,-3.54886954160648,-2.69273522207626,-4.96390704088533,6.81062344063553,3.39254256276699,0.454344579841454,-5.55119834766646,-12.7375311056304,0.993082629581185,-6.81656532481014,-0.428740383751045,-1.68177019075687,-3.20054116036398,-1.01505001298262,-2.22328118308906,1.07584338628271,6.26957460484907,-0.791140816530302,0.697150774449728,-4.65883086423461,-12.7375311056304,-0.880213266129696,-0.71491851217419,-2.92913469736185
"PS006_2_RPMI",0.528683248771166,4.30398792074078,0.828797712911662,-1.82567638129521,-5.78807023937096,1.57847883704103,0.0630179561963757,0.896688877844149,-0.0643945652477562,5.64394361471204,5.10343911503786,-12.6692741913158,1.19823168365587,6.85739337339853,-0.120636412995324,7.80382869154874,-0.992098654920145,-0.115842532658853,2.14034323018054,0.587628234020894,5.22310225459164,6.51541118068424,1.50996259396646,-2.94045333414596,1.79495245635576,6.39186119243424,3.6193957774382,8.216651823231,0.257545024593202,-1.34870589369178,-4.66134000977361,1.1101434243183,0.295629356267575,4.74752964135478,1.89986938522923,0.801100577276216,-0.80329080587704,-0.801518508851476,1.07320862924077,4.14627760491363,-0.891221226109877,3.35315737061529,4.26654626315386,-1.55560861973141,3.15663451665449,-4.82969986384587,-4.28024395522457,0.514397674826824,-5.71576243374886,0.00221484232152491,1.32867318290698,0.315259453972253,-0.728550366527301,-0.00221484232152846,0.322653996370477,-1.81438305113245,-4.65476136161693,-0.137993080725138,3.07474805034659,-0.476165603546033,0.878215784916716,-1.70370208329077,-7.77659745492701,-4.75427359367363,-3.64935646952026,0.802244134907131,7.13894594575439,1.12522529464064,3.83221453187552,1.60708973072788,3.60120901857542,3.59689334182776,-1.23271573164015,-3.28265087555077,-2.38292278169473,-8.25843408827104,-6.00770565052596,4.59288112213762,-0.274128014614918,-1.69439570564551,-0.314698625064442,-4.37033560892539,2.09110943865387,-1.99575725708707,-3.01706188681144,-0.801950021692885,0.974767627422114,-3.09976770295376,0.0235079529269662,-3.27329910550466,-3.73940662832615,-5.91753324446922,-3.63471795005381,-3.70995406220981,-5.63261572073698,-3.95220262957094,3.83472961507169,-6.00268466503724,-0.445201561994583,7.26375034075414,6.02832285092884,-5.58305989626274,1.2963615729769,-0.75306540748721,-4.94817500260864,-3.61958577228786,-4.55491941589824,-3.45566959434765,5.80889316357914,3.85671523187513,-1.31217504046197,-0.9143130240069,0.478716301323946,0.543481448712555,-6.60318500085805,-2.74962214108345,-2.6612575912503,-6.6274540156212,0.611530687902786,-4.12715273237231,-0.125332583837697,6.03742991777992,1.83394503608426,0.425550620158564,1.71664370628691,-3.80399578537968,1.13987918951071,-0.619445657196128,-3.00550681888802
"PS006_2_SERA",1.78807563997517,1.04914970692425,2.77286257382902,0.557881202158828,-5.07888646758704,3.80005712442465,0.00262197325159618,1.45481129300584,-0.0317263406819643,5.04403459255075,3.35534889526534,4.04949433692866,1.42412696560859,2.27770208974439,-11.6088910916309,8.90752738723165,0.338359070567044,-0.393001262954906,1.25378044828912,2.54230270372751,4.35313171739113,2.52090329431394,0.336961516412529,-2.98727012033089,4.24383490291796,1.62080249779837,4.39451572359765,8.95551291396833,0.991322462949899,-0.184261643464735,-4.22823904650314,-2.22633063530609,1.94554963469864,5.98245335457473,-0.728182161150086,6.75781029054406,1.10736098264612,3.6692764826051,-0.444538699308751,-11.6088910916309,-0.665126585281721,1.99492613111934,4.02540113820333,-0.455227302512036,-6.39714591449396,-3.10693685711263,-1.76358554034032,-0.282792111266103,-3.7520078987434,0.117452304907287,1.48028673825278,0.960769091984723,-1.6543526266021,0.162185648631901,0.805483252021059,-0.573123388808582,-3.92982502428237,1.72557938642884,2.09137011459541,0.889576849120342,-1.24482082684137,-0.810943534310539,-2.3160281606175,-4.60491854655763,-2.19862681562251,1.60640992197364,-1.14116568153529,2.32122658526025,5.2464962882723,1.28383028190898,3.1855815171235,2.97042484594911,-1.13685733976257,-0.54486164953591,-2.56286287580647,-3.92651094273047,-4.65880697891906,3.56750437850949,-1.93469980321018,0.839665566755453,-1.42721132719804,-3.44250644789383,3.10259875391691,-0.815239972206141,-1.58293732139529,-0.0524977431065121,1.00854936373059,0.43557887870679,0.0649375744575149,-1.54835409082105,-1.65880697891906,-4.78421307658552,-3.37583540824855,-2.14212484057728,-1.82290982036586,-3.93729799372107,0.770853573065519,2.28721867071918,1.06661198015049,1.5317131582015,6.16364560349608,-0.883625090513677,2.11858520749637,0.0859532627104187,-4.54280190117313,-2.01500569770743,-3.18336662346222,-5.38347097759688,-2.54803624657193,4.23772130420258,-0.285041567439988,-4.82907519317158,-11.6088910916309,2.00648160342218,-7.24102671257668,-4.02658304435572,-0.515667738058454,-3.82984772065504,-0.701558561560082,-1.76894631993221,1.29583206609379,7.2744900974184,-0.620833000661825,1.54862303626074,-3.85439653378169,-5.00286697538191,-1.0587667795535,-0.172822605016204,-2.23117018888684
"PS006_3_RPMI",-0.0137560564491661,2.4871941651279,0.638026423558781,-1.51251208376559,-6.10594587614684,1.63842687025972,-0.893181392121779,0.963560250777931,-0.992839376608231,5.75088190380437,4.8625510669755,4.94164239872979,0.125466616872409,5.46795932844191,-2.19425938780823,7.97005855542503,0.444984875620207,-0.68944783192927,2.31526937267164,-0.262043176073991,4.72848990925537,6.56269258689849,2.9801155934937,-3.46706566687668,-0.160505149611929,7.32724042495,4.74977823496181,8.81676820864186,1.38329850642676,-1.96327722507325,-2.76120188600727,0.288888098477059,1.24978202191075,7.57609891849516,1.50095981024121,4.03161018537742,-0.13283337565526,0.546043706953597,0.479511619640324,2.85230942357171,-1.07297938107839,1.91490567963199,3.26768671145938,-0.458812468421106,2.17650988268021,-3.71633225137426,-3.23832246487324,0.921860256560326,-3.01785187552978,0.578156179754849,2.61443015258239,1.24693367810035,-2.32077226862218,-0.387370236263648,2.10906480354691,-0.344681680651313,-4.21250731937478,5.17579819039608,3.93723108171892,-1.95203718527927,0.635334827552516,-3.73429073190567,-6.88333444987018,-4.65420045065468,-2.99318370972177,3.24563178133718,6.2043004721209,0.817421082237669,6.99480128633922,2.00572477288313,4.16262036103398,3.68458007775621,-1.39739152827177,-1.18259154899373,-2.5563442992332,-11.896533947625,-5.08388472589792,3.94380142393369,3.30861071259526,-2.46006734522371,-1.87476167327015,-3.89553978538915,3.48778160754162,0.977746804802706,-1.94567790449033,0.0930692543250089,0.827566056889211,-2.35064083749496,0.732380602574942,-2.6946983169719,-3.2253571518508,-6.09677617340699,-1.07297938107839,-1.87220905307437,-3.77454342324643,-4.97626867424312,-1.59698920498815,-7.37666647512577,-1.41687254621523,5.93550961677798,5.73788425092058,1.25357731079706,0.240589052498304,0.0137560564491661,-4.95470956190713,-2.17885752455864,-2.89636820633691,-4.65307991076076,5.37082883873904,3.83072804452108,-2.30220934370019,-2.16003253038864,1.14689548093125,0.404541898813719,-5.65756730175307,-11.896533947625,-0.110865127495016,-4.63914610493239,2.79823360702284,-11.896533947625,-0.725209951213737,6.00227719611398,1.31799053329874,0.557992157497228,-3.2751284486637,-3.07560416810163,-1.0772470883342,-0.0342156644987934,-3.13107720375138
"PS006_3_SERA",1.8692556600141,3.30273403118422,4.11149103225633,0.40643719750851,-5.36882319645388,3.80448114355051,0.50794049054312,0.827486151613098,0.201970155650234,4.87680911902792,4.45512385545851,-4.5547062159957,1.96728510910631,2.28530693698043,0.0720788400427743,8.6924862200838,-0.330057890434457,0.0458916482421969,1.91342154700901,1.98478033198953,3.34491179415762,2.68094577761485,-0.0341239349224622,-3.35570372101023,4.19629048081175,-0.578735680076473,4.17184406923988,8.73311095127914,1.20111564721787,-0.240142788048802,-3.72869717619224,-1.93713346637658,2.38452182766742,5.02403737832877,-0.720230239962278,0.219740810589339,1.20758404601562,0.398135375344282,-0.72926105935005,-11.9625987669813,-0.732719661119173,2.86876960864493,2.91546623713928,-1.05173562629956,-5.84060824260274,-3.85438182273571,-2.15410771541952,0.109376161288477,-4.29600924070276,-0.297863923737976,1.21754807012053,1.10913961512614,-1.03721886602352,0.273274681048484,0.580219738876409,-2.02280488321046,-3.83999912499146,0.0617464998701429,2.87381423573002,0.993072506052005,-0.600751726444392,-0.377608641389854,-2.9212617173863,-4.52014308011136,-2.24411625642875,1.4722977029217,-1.4709224823488,2.75522568246735,4.1228529445956,1.51707749279143,3.42805624383264,3.03955955797522,-0.740016928584181,-1.38694829977588,-2.31027483122375,3.94861856817052,-5.76004276129907,3.78818209815359,-1.00783206975953,0.741317525893784,-0.0148637693320062,-1.74521121981018,2.55515383334703,-1.7473512939381,-0.637293311891664,-0.333644023012553,0.895485104290611,-2.23289409967102,0.514072992568881,-1.12845308276316,-1.64711618031488,-4.54524262059885,-0.545149538494988,-1.94701973470804,-1.53030251533213,-3.98262724747516,2.84717822636905,1.46723869405842,1.16713880913586,1.71433055913572,5.99249986789372,0.0341239349224587,2.60820567074315,-0.369152716811831,-5.7938529197043,-2.91563528801076,-3.58296557432594,-5.43259414293749,-0.95145374686127,4.16243121467752,0.579480004677624,-4.07493015131035,-11.9625987669813,2.02227514830186,-5.26788241440048,-4.0806750868894,-2.37267229173028,-4.76408150230347,-1.00660704933685,-1.79098041809958,1.38283909443857,5.25055851428576,-0.199679402579536,0.803187021263877,-1.23207868103603,-0.723632121109384,-1.23187890328305,-0.215467112762198,-11.9625987669813
"PS006_4_RPMI",0.641713362407803,3.24025290049628,0.0737278665954442,-1.77776432803876,-5.35989523797676,0.52153708040624,-0.872953770204518,0.490335351720329,0.0904130114997965,4.88108085411923,5.7095858489154,-12.5398043279917,1.46226607080353,6.56381208164423,-0.215342472014374,7.91180459012852,-1.36282456901543,1.49792429382015,1.92274305255426,2.40720942018965,5.87757824074425,6.45936489828343,0.490538242440408,-3.35595005234065,2.40138356112452,5.59671977994493,3.5342448771864,8.38118957889765,0.859677809642889,-0.961459388504794,-3.69689942180308,1.50092858637549,0.376777690595404,5.00227577766404,1.28690186951015,0.281266186248942,-0.785457151857242,2.23927526445236,0.872329612247722,3.70409921217051,-0.364841939896465,4.21746540887704,3.12539930908475,-1.86972089721173,2.9267126621394,-4.60906699042881,-4.64819929776152,0.624021059192362,-2.93432480993002,-0.313870373721524,1.64694716445738,0.790832496731596,-0.3056913378263,-0.122618847732426,0.290186497777892,-2.10496582395562,-4.62973482171567,-0.769310465385786,2.03610677836539,0.933349279535051,0.947252447644942,-1.39241232431936,-6.2598524179952,-5.48771581684324,-2.0551591091797,1.48137979380216,6.92962075787771,2.54948305545459,4.2396291305364,1.47648677567799,2.44402496520161,3.50751383475238,-0.707728758172735,-1.82177518622958,-2.87001705911985,-4.18145248584996,-4.30562087825065,4.69359671734844,4.11843522209765,-1.87363255038865,0.183856173808403,-4.36546606204672,2.11184097528743,-1.82243030388694,-1.46204610102109,-0.544556763897997,1.80620824656878,-3.13584528048886,0.614678751053667,-3.33307722562138,-3.41249272413864,-5.53517075425124,-5.72338532350585,-3.948446989718,-4.69247057706363,-4.10248061839042,4.17996667194854,-5.45421471146792,-0.620327532259161,6.95004928041265,6.91832942442278,3.61955111858783,1.00320616224305,-0.948694537555527,-5.25385820901334,-3.60871922737038,-4.26067174317059,-4.3722385994233,-2.95749628071651,4.33205420857699,-4.29383225395798,-1.01255732512682,-0.105850758479697,0.3327573952891,-8.36987932654938,-2.18128240084808,-1.90632824140268,-6.3687011353521,0.150116585303717,-12.5398043279917,-0.0737278665954406,5.58712784892261,3.01672285810271,-0.590406722568986,1.32621884440648,-4.1892550815909,0.89466293034214,-0.504277446387462,-4.12916592524718
